20-04-2024,JIGAR MEDICINES,SURAT,5477.00
20-04-2024,NITYAM SURGICAL AND COMPANY,SURAT,2003.00
20-04-2024,SAI MEDICAL STORE (NEW),SURAT,6882.00
20-04-2024,MAA CHANDRA PHARMA,SURAT,15635.00
22-04-2024,KHUSHI MEDICAL AGENCY,SURAT,10819.00
22-04-2024,PUJAN MEDICAL AGENCY,SURAT,1284.00
22-04-2024,HANUMANT CLINIC,SURAT,638.00
22-04-2024,MITANSH SURGICAL,SURAT,4337.00
22-04-2024,UNIQUE MEDICAL AGENCY,LUNAWADA,3916.00
22-04-2024,ZOTA HEALTH CARE LTD,SURAT,18480.00
22-04-2024,SPRAY DRYING AND CHEMICALS PVT LTD,BHARUCH,8512.00
23-04-2024,ZOTA HEALTH CARE LTD,SURAT,36288.00
23-04-2024,DIAGNO PHARMA(S),SURAT,9330.00
24-04-2024,SAI MEDICAL STORE (NEW),SURAT,2598.00
25-04-2024,DR RIDHAM,SURAT,1456.00
25-04-2024,DR RIDHAM,SURAT,1456.00
26-04-2024,DEEP PHARMA,ANKLESHWAR,3380.00
26-04-2024,MAA CHANDRA PHARMA,SURAT,18659.00
26-04-2024,MITANSH SURGICAL,SURAT,264.00
26-04-2024,UMA AGENCY,SURAT,386.00
26-04-2024,SAI MEDICAL STORE (NEW),SURAT,4256.00
26-04-2024,SHREE KRISHNA SURGICAL,SURAT,4032.00
26-04-2024,SHREE KRISHNA SURGICAL,SURAT,1837.00
26-04-2024,ROYAL PHARMACY,SURAT,5830.00
27-04-2024,SHREE KHODIYAR ENTERPRISE,ANAND,17640.00
27-04-2024,UDAY SURGIPHARMA,SURAT,1363.00
27-04-2024,SAI MEDICAL STORE (NEW),SURAT,7952.00
27-04-2024,MAA CHANDRA PHARMA,SURAT,10304.00
29-04-2024,JIGAR MEDICAL & SURGICAL AGENCY,SURAT,10865.00
29-04-2024,SAI MEDICAL STORE (NEW),SURAT,3809.00
29-04-2024,SAI MEDICAL STORE (NEW),SURAT,4256.00
29-04-2024,CONSCIENCE MEDICO,SURAT,1318.00
29-04-2024,NITYAM SURGICAL AND COMPANY,SURAT,10013.00
29-04-2024,ANJANI PHARMA,VALSAD,1554.00
30-04-2024,PUJAN MEDICAL AGENCY,SURAT,1284.00
30-04-2024,PARAM DISTRIBUTORS,SURAT,2176.00
30-04-2024,SHIVGANGA MEDICAL & GENERAL STORE,SURAT,666.00
01-05-2024,GAJANAND PHARMA,AHEMEDABAD,9408.00
01-05-2024,SHREEJI SURGICALS(AHMEDABAD),AHEMEDABAD,10886.00
01-05-2024,NITYAM SURGICAL AND COMPANY,SURAT,30038.00
01-05-2024,KESHAV SURGICAL,SURAT,7330.00
01-05-2024,PARAM DISTRIBUTORS,SURAT,2124.00
01-05-2024,KHUSHI MEDICAL AGENCY,SURAT,11025.00
01-05-2024,JEEN SURGICAL,YAVATMAL,37760.00
01-05-2024,SAI MEDICAL STORE (NEW),SURAT,6384.00
01-05-2024,JEEN SURGICAL,YAVATMAL,170240.00
02-05-2024,WELLRATE MEDICAL & SURGICAL,SURAT,22322.00
03-05-2024,SHREEJI SURGICALS(AHMEDABAD),AHEMEDABAD,18144.00
03-05-2024,DR RIDHAM,SURAT,1008.00
04-05-2024,ANJANI PHARMA,VALSAD,5569.00
04-05-2024,VINAYAK SALES AGENCY,SURAT,9330.00
04-05-2024,UMA AGENCY,SURAT,851.00
04-05-2024,SANJIVANI HOSPITAL,SURAT,24861.00
06-05-2024,AKSHAR DISTRIBUTORS,NAVSARI,20160.00
06-05-2024,MITANSH SURGICAL,SURAT,2710.00
06-05-2024,KAMREJ SURGICAL AGENCY,SURAT,2128.00
06-05-2024,SHRI MEDICAL AGENCIES,WASHIM,19656.00
06-05-2024,SHREE HARI SURGICAL,SURAT,12001.00
06-05-2024,HANUMANT CLINIC,SURAT,2191.00
06-05-2024,SHREE HARI SURGICAL,SURAT,2363.00
06-05-2024,SONANI INDUSTRIES PVT.LTD,SURAT,30106.00
06-05-2024,OM SURGICAL BARDOLI,BARDOLI,3043.00
06-05-2024,DR .RAHUL MOR,VADODRA,5376.00
07-05-2024,HONEST SURGICAL & MEDICINES AGENCIES,SURAT,19219.00
07-05-2024,U K ENTERPRISE,VALSAD,171864.00
07-05-2024,U K ENTERPRISE,VALSAD,263256.00
08-05-2024,NAVKAR AGENCY,SURAT,11693.00
08-05-2024,SHREE HARI SURGICAL,SURAT,2150.00
08-05-2024,UDAY SURGIPHARMA,SURAT,3332.00
08-05-2024,SAI MEDICAL STORE (NEW),SURAT,3466.00
08-05-2024,NUTAN BAKERS,SURAT,5040.00
09-05-2024,JIGAR MEDICINES,SURAT,2250.00
09-05-2024,MITANSH SURGICAL,SURAT,9134.00
09-05-2024,JIGAR MEDICINES,SURAT,12700.00
10-05-2024,KHUSHI MEDICAL AGENCY,SURAT,7627.00
10-05-2024,ANJANI PHARMA,VALSAD,5337.00
10-05-2024,PARAM DISTRIBUTORS,SURAT,4613.00
11-05-2024,JIGAR MEDICAL & SURGICAL AGENCY,SURAT,3741.00
11-05-2024,SAI SURGICAL(NAVSARI),NAVSARI,3024.00
11-05-2024,WELLRATE MEDICAL & SURGICAL,SURAT,5573.00
11-05-2024,ANJANI PHARMA,VALSAD,1930.00
11-05-2024,KHUSHI MEDICAL AGENCY,SURAT,7573.00
11-05-2024,PARSHWA MEDICAL & SURGICAL,SURAT,4973.00
11-05-2024,ANJANI PHARMA,VALSAD,2576.00
11-05-2024,PARAM DISTRIBUTORS,SURAT,349.00
13-05-2024,VASURA MEDICAL AGENCIES(S),SURAT,1165.00
13-05-2024,SAI MEDICAL STORE (NEW),SURAT,11112.00
13-05-2024,ROYAL PHARMACY(CNH),SURAT,1484.00
14-05-2024,HANUMANT CLINIC,SURAT,896.00
14-05-2024,MITANSH SURGICAL,SURAT,3264.00
14-05-2024,JIGAR MEDICAL & SURGICAL AGENCY,SURAT,9330.00
15-05-2024,ANJANI PHARMA,VALSAD,2486.00
16-05-2024,SHREE KHODIYAR ENTERPRISE,ANAND,8960.00
17-05-2024,CONSCIENCE MEDICO,SURAT,1624.00
18-05-2024,SAI MEDICAL STORE (NEW),SURAT,1562.00
18-05-2024,ANJANI PHARMA,VALSAD,1895.00
20-05-2024,JIGAR MEDICINES,SURAT,5310.00
20-05-2024,SHIVGANGA MEDICAL & GENERAL STORE,SURAT,179.00
20-05-2024,SAI MEDICAL STORE (NEW),SURAT,159.00
20-05-2024,MAA CHANDRA PHARMA,SURAT,25482.00
20-05-2024,DIAGNO PHARMA(S),SURAT,3545.00
20-05-2024,PUJAN MEDICAL AGENCY,SURAT,2567.00
20-05-2024,AUM CLINICAL LABORATORY PANDESARA,SURAT,7280.00
20-05-2024,JIGAR MEDICAL & SURGICAL AGENCY,SURAT,8809.00
20-05-2024,SURE SMILE DENTAL & HOMOEOPATHY CARE,SURAT,526.00
21-05-2024,KESHAV SURGICAL,SURAT,1272.00
21-05-2024,KAVYA DISTRIBUTORS (S),SURAT,5208.00
21-05-2024,JIGAR MEDICAL & SURGICAL AGENCY,SURAT,5488.00
21-05-2024,ROYAL PHARMACY(CNH),SURAT,7112.00
21-05-2024,HANUMANT CLINIC,SURAT,2049.00
21-05-2024,SHREE HARI SURGICAL,SURAT,6317.00
22-05-2024,UDAY SURGIPHARMA,SURAT,4388.00
22-05-2024,SHREE HARI SURGICAL,SURAT,3332.00
22-05-2024,SAI MEDICAL STORE (NEW),SURAT,4256.00
22-05-2024,MAA CHANDRA PHARMA,SURAT,18659.00
23-05-2024,HANUMANT CLINIC,SURAT,2538.00
23-05-2024,SONANI INDUSTRIES PVT.LTD,SURAT,18816.00
23-05-2024,DEEP PHARMA,ANKLESHWAR,3302.00
23-05-2024,JIGAR MEDICINES,SURAT,907.00
23-05-2024,JIGAR PHARMACY (NEW),SURAT,3293.00
23-05-2024,CRUZINE HEALTHCARE PRIVATE LIMITED,SURAT,202.00
23-05-2024,SAI MEDICAL STORE (NEW),SURAT,5554.00
23-05-2024,HONEST SURGICAL & MEDICINES AGENCIES,SURAT,1718.00
24-05-2024,SWISS MEDICAL STORES,SURAT,11984.00
25-05-2024,DIAGNO PHARMA(S),SURAT,9330.00
25-05-2024,SHIVGANGA MEDICAL & GENERAL STORE,SURAT,588.00
25-05-2024,KHUSHI MEDICAL AGENCY,SURAT,11514.00
25-05-2024,BHAVANI MEDICARE,SURAT,3084.00
25-05-2024,TVISHA SURGICAL,MAHUVA,10416.00
25-05-2024,JIGAR MEDICINES,SURAT,3629.00
25-05-2024,SANJIVANI HOSPITAL,SURAT,35287.00
25-05-2024,SANJIVANI AROGYA TRUST(HOSPITAL),SURAT,742.00
25-05-2024,SANJIVANI AROGYA TRUST MEDICAL STORE,SURAT,370.00
27-05-2024,PARAM DISTRIBUTORS,SURAT,4972.00
27-05-2024,SHIVGANGA MEDICAL & GENERAL STORE,SURAT,1084.00
27-05-2024,SAI MEDICAL STORE (NEW),SURAT,3629.00
27-05-2024,KAVYA DISTRIBUTORS (S),SURAT,6944.00
27-05-2024,SHREE KHODIYAR ENTERPRISE,ANAND,12152.00
27-05-2024,ZOTA HEALTH CARE LTD,SURAT,20160.00
28-05-2024,JIGAR MEDICAL & SURGICAL AGENCY,SURAT,4682.00
28-05-2024,SAI SURGICAL(NAVSARI),NAVSARI,1467.00
28-05-2024,BHAVANI MEDICARE,SURAT,2912.00
28-05-2024,PARAM DISTRIBUTORS,SURAT,1807.00
28-05-2024,SAI MEDICAL STORE (NEW),SURAT,12042.00
29-05-2024,JIGAR MEDICAL & SURGICAL AGENCY,SURAT,12421.00
29-05-2024,MAA CHANDRA PHARMA,SURAT,50383.00
29-05-2024,KESHAV SURGICAL,SURAT,4122.00
29-05-2024,ZOTA HEALTH CARE LTD,SURAT,38920.00
29-05-2024,SAI MEDICAL STORE (NEW),SURAT,1534.00
29-05-2024,AUM CLINICAL LABORATORY PANDESARA,SURAT,7280.00
29-05-2024,WELLRATE MEDICAL & SURGICAL,SURAT,11777.00
29-05-2024,MAA CHANDRA PHARMA,SURAT,12096.00
30-05-2024,THE PHARMA & SURGICAL,MORBI,18144.00
30-05-2024,JAYESH MEDICAL AGENCY (SURENDRANAGAR),SURENDRANAGAR,1882.00
01-06-2024,SHRI MEDICAL AGENCIES,WASHIM,19656.00
01-06-2024,SHREE HARI SURGICAL(MOTA VARACHA),SURAT,1532.00
01-06-2024,ZOTA HEALTH CARE LTD,SURAT,93490.00
01-06-2024,SAI SURGICAL(NAVSARI),NAVSARI,4267.00
01-06-2024,DR JIGAR MASUR,SURAT,571.00
01-06-2024,TEXAS MEDICAL STORE,SURAT,1529.00
03-06-2024,DIAGNO PHARMA(S),SURAT,11855.00
03-06-2024,ANJANI PHARMA,VALSAD,13334.00
03-06-2024,NITYAM SURGICAL AND COMPANY,SURAT,30038.00
03-06-2024,PARAM DISTRIBUTORS,SURAT,3948.00
04-06-2024,HONEST SURGICAL & MEDICINES AGENCIES,SURAT,12473.00
04-06-2024,SAI MEDICAL STORE (NEW),SURAT,7702.00
05-06-2024,SAI MEDICAL STORE (NEW),SURAT,4600.00
05-06-2024,JEEN SURGICAL,YAVATMAL,62.00
06-06-2024,MITANSH SURGICAL,SURAT,23708.00
06-06-2024,JAYESH MEDICAL AGENCY (SURENDRANAGAR),SURENDRANAGAR,37632.00
06-06-2024,CONSCIENCE MEDICO,SURAT,1210.00
06-06-2024,NIDAN X-RAY & SONOGRAPHU,SURAT,1792.00
06-06-2024,HANUMANT CLINIC,SURAT,3139.00
07-06-2024,MITANSH SURGICAL,SURAT,3606.00
07-06-2024,TVISHA MEDICAL AND SURGICAL (BHAVNAGAR),BHAVNAGAR,10416.00
07-06-2024,SONANI INDUSTRIES PVT.LTD,SURAT,28594.00
08-06-2024,SHREE KRISHNA SURGICAL,SURAT,6048.00
08-06-2024,HONEST SURGICAL & MEDICINES AGENCIES,SURAT,5964.00
08-06-2024,MAA CHANDRA PHARMA,SURAT,5337.00
08-06-2024,SANJIVANI AROGYA TRUST MEDICAL STORE,SURAT,1450.00
08-06-2024,SANJIVANI HOSPITAL,SURAT,25659.00
08-06-2024,SAI MEDICAL STORE (NEW),SURAT,3645.00
10-06-2024,KHUSHI MEDICAL AGENCY,SURAT,10304.00
10-06-2024,OM SURGICAL BARDOLI,BARDOLI,3474.00
10-06-2024,JIGAR MEDICAL & SURGICAL AGENCY,SURAT,4174.00
10-06-2024,KRISHNA CLINIC AND  NURSING HOME,SURAT,9878.00
10-06-2024,HANUMANT CLINIC,SURAT,430.00
11-06-2024,HONEST SURGICAL & MEDICINES AGENCIES,SURAT,1988.00
11-06-2024,JIGAR MEDICAL & SURGICAL AGENCY,SURAT,2596.00
11-06-2024,SAI MEDICAL STORE (NEW),SURAT,538.00
11-06-2024,HANUMANT CLINIC,SURAT,2307.00
11-06-2024,DHANLAXMI MEDI(UDHNA),SURAT,2307.00
12-06-2024,SANJIVANI HOSPITAL,SURAT,4032.00
12-06-2024,S.K.WEAVING PVT.LTD,SURAT,3304.00
12-06-2024,TOUCH SAFE SURGICAL (S),SURAT,12262.00
12-06-2024,GALAXY MEDICO (NEW) S,SURAT,3790.00
12-06-2024,KHUSHI MEDICAL AGENCY,SURAT,10629.00
12-06-2024,HONEST SURGICAL & MEDICINES AGENCIES,SURAT,115214.00
12-06-2024,HONEST SURGICAL & MEDICINES AGENCIES,SURAT,89307.00
12-06-2024,HANUMANT CLINIC,SURAT,156.00
13-06-2024,HONEST SURGICAL & MEDICINES AGENCIES,SURAT,78355.00
13-06-2024,MAA CHANDRA PHARMA,SURAT,38819.00
13-06-2024,PARAM DISTRIBUTORS,SURAT,1764.00
13-06-2024,ANJANI PHARMA,VALSAD,1236.00
14-06-2024,UDAY SURGIPHARMA,SURAT,1266.00
14-06-2024,JIGAR MEDICINES,SURAT,2554.00
15-06-2024,MITANSH SURGICAL,SURAT,108.00
15-06-2024,KAVYA DISTRIBUTORS (S),SURAT,18278.00
15-06-2024,WELLRATE MEDICAL & SURGICAL,SURAT,25813.00
15-06-2024,SAI MEDICAL STORE (NEW),SURAT,4256.00
15-06-2024,JEEN SURGICAL,YAVATMAL,115500.00
15-06-2024,SAI MEDICAL STORE (NEW),SURAT,1568.00
15-06-2024,MITANSH SURGICAL,SURAT,2789.00
15-06-2024,OM SURGICAL BARDOLI,BARDOLI,448.00
17-06-2024,TOUCH SAFE SURGICAL (S),SURAT,4304.00
18-06-2024,KESHAV SURGICAL,SURAT,2313.00
18-06-2024,CONSCIENCE MEDICO,SURAT,1624.00
18-06-2024,HONEST SURGICAL & MEDICINES AGENCIES,SURAT,8232.00
18-06-2024,JIGAR MEDICAL & SURGICAL AGENCY,SURAT,11390.00
18-06-2024,MEDZONE PHARMA(S),SURAT,65163.00
18-06-2024,SAI MEDICAL STORE (NEW),SURAT,1290.00
18-06-2024,MITANSH SURGICAL,SURAT,4754.00
18-06-2024,HONEST SURGICAL & MEDICINES AGENCIES,SURAT,14784.00
18-06-2024,SAI MEDICAL STORE (NEW),SURAT,2290.00
19-06-2024,JIGAR MEDICINES,SURAT,3237.00
19-06-2024,DIYA PATHOLOGY LABORATERY,SURAT,6098.00
19-06-2024,VIRAJ MEDICAL AGENCY ANKLESHAR,ANKLESHWAR,3332.00
19-06-2024,JEEN SURGICAL,YAVATMAL,40425.00
19-06-2024,VIDHA PHARMACY,SURAT,2072.00
19-06-2024,U K ENTERPRISE,VALSAD,152320.00
20-06-2024,UMA AGENCY,SURAT,1702.00
21-06-2024,SAI MEDICAL STORE (NEW),SURAT,7146.00
21-06-2024,PATEL PHARMA (S),SURAT,1815.00
21-06-2024,SHREE KRISHNA PHARMA(BILIMORA),BILLIMORA,31517.00
21-06-2024,PALOD MEDICO AND SURGICO,SANGAMNER,21504.00
22-06-2024,HANUMANT CLINIC,SURAT,907.00
22-06-2024,SANJIVANI AROGYA TRUST MEDICAL STORE,SURAT,1208.00
22-06-2024,SANJIVANI HOSPITAL,SURAT,15143.00
22-06-2024,TRILOKI MEDICAL STORE,ANKLESHWAR,3332.00
22-06-2024,NIRAMAY MEDICO,NAVSARI,15539.00
22-06-2024,NIRAMAY MEDICO,NAVSARI,27258.00
24-06-2024,UMA AGENCY,SURAT,867.00
24-06-2024,CREATIVE HEALTHCARE,SURAT,1976.00
24-06-2024,PARAM DISTRIBUTORS,SURAT,1272.00
24-06-2024,VIRAJ MEDICAL AGENCY ANKLESHAR,ANKLESHWAR,5998.00
24-06-2024,SHREE NATHJI REMEDIES,VAPI,5208.00
24-06-2024,SAI MEDICAL STORE (NEW),SURAT,1319.00
24-06-2024,HONEST SURGICAL & MEDICINES AGENCIES,SURAT,1988.00
24-06-2024,SHRI MEDICAL AGENCIES,WASHIM,19656.00
24-06-2024,AUM CLINICAL LABORATORY PANDESARA,SURAT,8550.00
24-06-2024,JAYESH SURGICALS,RAJKOT,51408.00
24-06-2024,SAI MEDICAL STORE (NEW),SURAT,1540.00
24-06-2024,ROYAL PHARMACY(CNH),SURAT,1372.00
24-06-2024,UDAY SURGIPHARMA,SURAT,20076.00
24-06-2024,HONEST SURGICAL & MEDICINES AGENCIES,SURAT,805.00
25-06-2024,SHIVGANGA MEDICAL & GENERAL STORE,SURAT,1176.00
25-06-2024,MAA CHANDRA PHARMA,SURAT,9330.00
25-06-2024,JIGAR MEDICINES,SURAT,1109.00
25-06-2024,SAI MEDICAL STORE (NEW),SURAT,3226.00
25-06-2024,SWISS MEDICAL STORES,SURAT,9274.00
25-06-2024,VARDHAMAN ENTERPRISE,VALSAD,10870.00
25-06-2024,ACTIVE PHARMA,SURAT,14280.00
25-06-2024,BHAGWATI MEDICAL AGENCIES,SURAT,6944.00
25-06-2024,NUTAN BAKERS,SURAT,5040.00
25-06-2024,HANUMANT CLINIC,SURAT,212.00
25-06-2024,OM SURGICAL BARDOLI,BARDOLI,24696.00
26-06-2024,SANJIVANI HOSPITAL,SURAT,874.00
26-06-2024,UDAY SURGIPHARMA,SURAT,2751.00
26-06-2024,SHREE HARI SURGICAL,SURAT,10864.00
26-06-2024,PALOD MEDICO AND SURGICO,SANGAMNER,14336.00
26-06-2024,K D PHARMA(NAVSARI),NAVSARI,7616.00
27-06-2024,SHETNA SURGICAL,SURAT,5486.00
27-06-2024,BELIEVE INTERNATIONAL LIMITED,SURAT,32900.00
27-06-2024,ZOTA HEALTH CARE LTD,SURAT,28853.00
27-06-2024,VIDHA PHARMACY,SURAT,3108.00
27-06-2024,TOUCH SAFE SURGICAL (S),SURAT,12454.00
27-06-2024,SAI MEDICAL STORE (NEW),SURAT,5036.00
27-06-2024,MAA CHANDRA PHARMA,SURAT,8400.00
27-06-2024,UNIQUE MEDICAL AGENCY,LUNAWADA,1002.00
27-06-2024,CONSCIENCE MEDICO,SURAT,1624.00
27-06-2024,HONEST SURGICAL & MEDICINES AGENCIES,SURAT,20996.00
28-06-2024,SHIVAM MEDICAL AGENCIES,DHRANGADHRA,15984.00
28-06-2024,MAA CHANDRA PHARMA,SURAT,4865.00
28-06-2024,SONANI INDUSTRIES PVT.LTD,SURAT,18816.00
28-06-2024,ANJANI PHARMA,VALSAD,2576.00
28-06-2024,MAA CHANDRA PHARMA,SURAT,31073.00
29-06-2024,SANJIVANI HOSPITAL,SURAT,-18749.00
29-06-2024,S.K.WEAVING PVT.LTD,SURAT,3634.00
29-06-2024,MITANSH SURGICAL,SURAT,7956.00
29-06-2024,SANJIVANI HOSPITAL,SURAT,10080.00
29-06-2024,WEST INDIA LIFESCIENCE(SALE),AHEMEDABAD,32659.00
29-06-2024,HANUMANT CLINIC,SURAT,71.00
01-07-2024,DEEP PHARMA,ANKLESHWAR,4355.00
01-07-2024,FIND LIFE PHARMACEUTICAL,SURAT,116928.00
01-07-2024,JIGAR MEDICAL & SURGICAL AGENCY,SURAT,3091.00
02-07-2024,SHREE HARI SURGICAL,SURAT,3500.00
03-07-2024,SANJIVANI HOSPITAL,SURAT,-19757.00
03-07-2024,MITANSH SURGICAL,SURAT,13370.00
03-07-2024,WELLRATE MEDICAL & SURGICAL,SURAT,6521.00
03-07-2024,MAA CHANDRA PHARMA,SURAT,26219.00
03-07-2024,BHAVESH SURGICAL (UDHNA),SURAT,11599.00
03-07-2024,VINAYAK SALES AGENCY,SURAT,11390.00
03-07-2024,JIGAR PHARMACY (NEW),SURAT,756.00
03-07-2024,SAI MEDICAL STORE (NEW),SURAT,10640.00
03-07-2024,HONEST SURGICAL & MEDICINES AGENCIES,SURAT,19505.00
04-07-2024,ABHINANDAN PHARMACY,SURAT,84224.00
04-07-2024,HONEST SURGICAL & MEDICINES AGENCIES,SURAT,19219.00
04-07-2024,GENUINE MEDICAL AGENCY,SURAT,1414.00
04-07-2024,MITANSH SURGICAL,SURAT,5268.00
04-07-2024,DEEP PHARMA,ANKLESHWAR,1697.00
05-07-2024,GALAXY MEDICO (NEW) S,SURAT,5677.00
05-07-2024,ZOTA HEALTH CARE LTD,SURAT,10920.00
05-07-2024,LAXMI ENTERPRISES,VADODARA,102368.00
05-07-2024,KRISHANA SURGICAL AGENCY,JUNAGADH,4301.00
06-07-2024,DIAGNO PHARMA(S),SURAT,9330.00
06-07-2024,SAI MEDICAL STORE (NEW),SURAT,5322.00
06-07-2024,DR JIGAR MASUR,SURAT,2218.00
06-07-2024,JIGAR MEDICINES,SURAT,2218.00
06-07-2024,TRILOKI MEDICAL STORE,ANKLESHWAR,29988.00
06-07-2024,HONEST SURGICAL & MEDICINES AGENCIES,SURAT,653222.00
08-07-2024,SAI MEDICAL STORE (NEW),SURAT,3226.00
08-07-2024,VARDHAMAN ENTERPRISE,VALSAD,47376.00
